date,PRCP,SNWD,TMAX
2017-08-28T00:00:00,3.687732342007435,61,262.2916666666667
2017-09-04T00:00:00,4.5997506234413965,NA,245.86363636363637
2017-09-11T00:00:00,15.776137761377614,NA,251.8288770053476
2017-09-18T00:00:00,1.7063106796116505,NA,290.92045454545456
2017-09-25T00:00:00,72.6200495049505,NA,242.65104166666666
2017-10-02T00:00:00,8.137349397590361,NA,265.52941176470586
2017-10-09T00:00:00,5.9182156133829,NA,264.91709844559585
2017-10-16T00:00:00,13.78998778998779,NA,271.50276243093924
2017-10-23T00:00:00,14.715151515151515,NA,281.88
2017-10-30T00:00:00,12.83002481389578,99,290.65284974093265
2017-11-06T00:00:00,2.5823389021479715,NA,286.9567901234568
2017-11-13T00:00:00,12.840579710144928,NA,280.0581395348837
2017-11-20T00:00:00,8.952955367913148,NA,279.7076023391813
